ensembl_gene_id,gene_symbol,entrez_id,tf_family,protein_ids,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type
ENSXETG00000023803,hic1,100498001.0,ZBTB,ENSXETP00000051330.4;ENSXETP00000051330.4;ENSXETP00000089265.1;ENSXETP00000076060.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000023006,gfi1,100491774.0,zf-C2H2,ENSXETP00000049757.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035456,foxd1,493510.0,Fork_head,ENSXETP00000070899.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000002861,znf410,780126.0,zf-C2H2,ENSXETP00000006264.2;ENSXETP00000070699.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000017550,znf217,734112.0,zf-C2H2,ENSXETP00000057220.3;ENSXETP00000038093.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000002406,sim1,100486719.0,bHLH,ENSXETP00000098501.1;ENSXETP00000094162.1;ENSXETP00000065510.1;ENSXETP00000087298.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000002846,dmrta2,100125187.0,DM,ENSXETP00000006216.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000038584,MAFF,100488557.0,TF_bZIP,ENSXETP00000070438.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000032286,pknox1,100497777.0,Homeobox,ENSXETP00000058796.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039970,trmt5,100488173.0,HTH,ENSXETP00000094092.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000026798,ventx2.1,394456.0,Homeobox,ENSXETP00000056265.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000031959,extl2,100379772.0,MYB,ENSXETP00000086689.1;ENSXETP00000065930.1;ENSXETP00000060173.2;ENSXETP00000093804.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000018029,nr1i2,100038168.0,THR-like,ENSXETP00000039111.3;ENSXETP00000060780.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016718,nfix,100158549.0,CTF_NFI,ENSXETP00000036473.3;ENSXETP00000072989.1;ENSXETP00000036475.2;ENSXETP00000081878.1;ENSXETP00000091880.1;ENSXETP00000085166.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016945,six6,100101705.0,Homeobox,ENSXETP00000036923.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000022784,ahr,613065.0,bHLH,ENSXETP00000075103.1;ENSXETP00000049310.4;ENSXETP00000098784.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000007764,nkx2-6,100038094.0,Homeobox,ENSXETP00000016948.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000025181,hoxc3,100190990.0,Homeobox,ENSXETP00000053914.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000036842,,,E2F,ENSXETP00000066227.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000038664,hoxc13,100487255.0,Homeobox,ENSXETP00000076054.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000034533,,,STAT,ENSXETP00000077572.1;ENSXETP00000081668.1;ENSXETP00000064892.1;ENSXETP00000094942.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039574,dclre1b,100038238.0,TF_bZIP,ENSXETP00000077317.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000012311,nfatc2,100490186.0,RHD,ENSXETP00000070044.1;ENSXETP00000087961.1;ENSXETP00000067876.1;ENSXETP00000090630.1;ENSXETP00000076631.1;ENSXETP00000095630.1;ENSXETP00000087370.1;ENSXETP00000026924.4;ENSXETP00000096713.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016852,hes1,496617.0,bHLH,ENSXETP00000036731.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000015251,pou2f3,100490595.0,Pou,ENSXETP00000037065.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000007922,thibz,100485028.0,TF_bZIP,ENSXETP00000017370.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035804,,,zf-C2H2,ENSXETP00000093912.1;ENSXETP00000095194.1;ENSXETP00000026084.3;ENSXETP00000094967.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000036706,,,PAX,ENSXETP00000065179.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000006349,onecut1,100101763.0,CUT,ENSXETP00000013904.2;ENSXETP00000100593.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040812,evx2,100498260.0,Homeobox,ENSXETP00000082366.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016171,gata2,100487142.0,zf-GATA,ENSXETP00000035260.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000005476,cux1,100488175.0,CUT,ENSXETP00000074960.1;ENSXETP00000099078.1;ENSXETP00000082216.1;ENSXETP00000012039.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000017845,hnf4g,100486239.0,RXR-like,ENSXETP00000080802.1;ENSXETP00000070585.1;ENSXETP00000069476.1;ENSXETP00000038684.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040504,cdx2,394817.0,Homeobox,ENSXETP00000100768.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039605,psmg2,101732426.0,bHLH,ENSXETP00000101493.1;ENSXETP00000090275.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020587,ovol1,100495817.0,zf-C2H2,ENSXETP00000044473.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000002097,,,zf-C2H2,ENSXETP00000044932.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020530,zbtb6,100037884.0,ZBTB,ENSXETP00000060560.2;ENSXETP00000060560.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020606,fosl1,100038288.0,TF_bZIP,ENSXETP00000044523.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000015756,thap5,100487932.0,THAP,ENSXETP00000061683.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039707,,100494171.0,Homeobox,ENSXETP00000073376.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000028016,znf333,548732.0,zf-C2H2,ENSXETP00000005811.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040017,,101732255.0,zf-C2H2,ENSXETP00000088194.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000006579,tbx3,613116.0,T-box,ENSXETP00000014399.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000011413,irf4,100490143.0,IRF,ENSXETP00000099345.1;ENSXETP00000024911.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000038582,lingo2,100496651.0,Homeobox,ENSXETP00000091030.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000007390,dnajc1,496816.0,MYB,ENSXETP00000100719.1;ENSXETP00000016095.3;ENSXETP00000064577.1;ENSXETP00000100371.1;ENSXETP00000067417.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000011532,znf384,448352.0,zf-C2H2,ENSXETP00000025230.4;ENSXETP00000100919.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000031896,usf3,100145754.0,bHLH,ENSXETP00000063130.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020932,esrrg,100101684.0,ESR-like,ENSXETP00000065071.1;ENSXETP00000076241.1;ENSXETP00000045243.4;ENSXETP00000045241.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039538,,,zf-C2H2,ENSXETP00000093574.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039972,gpbp1l1,101733774.0,ARID,ENSXETP00000100283.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000021674,tfap2b,733930.0,AP-2,ENSXETP00000098633.1;ENSXETP00000046860.3;ENSXETP00000034029.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000004234,csrnp1,779916.0,CSRNP_N,ENSXETP00000009211.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000019086,tcf4,100124777.0,bHLH,ENSXETP00000066902.1;ENSXETP00000076633.1;ENSXETP00000084111.1;ENSXETP00000093670.1;ENSXETP00000041379.4;ENSXETP00000073394.1;ENSXETP00000100765.1;ENSXETP00000064379.1;ENSXETP00000093702.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000034944,hyal2,,zf-C2H2,ENSXETP00000072720.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000037211,gas2,733782.0,bHLH,ENSXETP00000088062.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035800,agtr1,101732226.0,zf-C2H2,ENSXETP00000074642.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000005633,mta2,100126057.0,zf-GATA,ENSXETP00000083617.1;ENSXETP00000095930.1;ENSXETP00000079389.1;ENSXETP00000071438.1;ENSXETP00000070851.1;ENSXETP00000012433.4;ENSXETP00000077628.1;ENSXETP00000098897.1;ENSXETP00000085737.1;ENSXETP00000093105.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000006547,pax5,100493222.0,PAX,ENSXETP00000094764.1;ENSXETP00000014326.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000007539,znf622,496950.0,zf-C2H2,ENSXETP00000061374.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035442,sesn3,493232.0,zf-C2H2,ENSXETP00000096469.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000027639,foxj2,448174.0,Fork_head,ENSXETP00000028887.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000004169,aff4,100485382.0,AF-4,ENSXETP00000009049.4;ENSXETP00000097324.1;ENSXETP00000090764.1;ENSXETP00000086357.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035851,scaf1,,zf-C2H2,ENSXETP00000090193.1;ENSXETP00000095673.1;ENSXETP00000096761.1;ENSXETP00000069204.1;ENSXETP00000089031.1;ENSXETP00000067152.1;ENSXETP00000083793.1;ENSXETP00000100368.1;ENSXETP00000098152.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000018076,etv3,100036677.0,ETS,ENSXETP00000069101.1;ENSXETP00000039212.4;ENSXETP00000081398.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000006575,znf420,549148.0,zf-C2H2,ENSXETP00000014401.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000025372,myc,395024.0,bHLH,ENSXETP00000054171.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000024917,figla,549096.0,bHLH,ENSXETP00000053560.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000008879,ventx1.2,394455.0,Homeobox,ENSXETP00000019491.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000041079,cebpb,619595.0,TF_bZIP,ENSXETP00000067099.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000034547,coro7,101731727.0,zf-C2H2,ENSXETP00000085784.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016052,msx1,394692.0,Homeobox,ENSXETP00000035005.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035695,fastkd1,548739.0,zf-C2H2,ENSXETP00000088741.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040305,,,zf-C2H2,ENSXETP00000096009.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000027866,zbtb8a.2,394603.0,ZBTB,ENSXETP00000057916.2;ENSXETP00000057916.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000030814,rap2b,100485482.0,HSF,ENSXETP00000064114.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000033671,znf536,100493870.0,zf-C2H2,ENSXETP00000082114.1;ENSXETP00000058935.2;ENSXETP00000068322.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000014997,nfx1,100488254.0,zf-NF-X1,ENSXETP00000077472.1;ENSXETP00000032804.4;ENSXETP00000092014.1;ENSXETP00000080432.1;ENSXETP00000092141.1;ENSXETP00000095938.1;ENSXETP00000091277.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000014058,shox2,100101703.0,Homeobox,ENSXETP00000079498.1;ENSXETP00000030691.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000004589,cdx4,395056.0,Homeobox,ENSXETP00000009980.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000001668,foxd4l1.2,100485983.0,Fork_head,ENSXETP00000003509.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035139,sulf2,,zf-C2H2,ENSXETP00000081970.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000012641,atf7,734076.0,TF_bZIP,ENSXETP00000027659.2;ENSXETP00000067103.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000012025,tfap2c,496506.0,AP-2,ENSXETP00000026273.4;ENSXETP00000082222.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000003083,e2f4,100038079.0,E2F,ENSXETP00000006698.4;ENSXETP00000095969.1;ENSXETP00000081384.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000033093,CREB3L2,,TF_bZIP,ENSXETP00000060605.2;ENSXETP00000073055.1;ENSXETP00000072656.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000021754,zbtb34,100494574.0,ZBTB,ENSXETP00000047036.2;ENSXETP00000047036.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000018417,sall1,100036618.0,zf-C2H2,ENSXETP00000039895.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000021443,nr1h5,100135016.0,THR-like,ENSXETP00000046366.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000030313,plb1,100490053.0,CP2,ENSXETP00000062247.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000025398,gata3,448391.0,zf-GATA,ENSXETP00000087773.1;ENSXETP00000054187.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000003293,gbx2.2,496963.0,Homeobox,ENSXETP00000007145.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000021381,msantd4,448076.0,MYB,ENSXETP00000081117.1;ENSXETP00000055458.3;ENSXETP00000046246.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000041075,,,zf-C2H2,ENSXETP00000083329.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000036529,crygn,100135246.0,zf-C2H2,ENSXETP00000082264.1;ENSXETP00000067546.1;ENSXETP00000082998.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000026622,mbd4,733528.0,MBD,ENSXETP00000092054.1;ENSXETP00000056046.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000009045,satb1,100101659.0,CUT,ENSXETP00000019819.3;ENSXETP00000019817.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000005693,hsf1,100489822.0,HSF,ENSXETP00000012537.4;ENSXETP00000082066.1;ENSXETP00000085319.1;ENSXETP00000085656.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000023176,prox1,100134995.0,HPD,ENSXETP00000050119.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000026865,whamm,100170624.0,zf-C2H2,ENSXETP00000029499.3;ENSXETP00000086048.1;ENSXETP00000101209.1;ENSXETP00000065382.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000007357,tgm3l.1,,PAX,ENSXETP00000075672.1;ENSXETP00000100018.1;ENSXETP00000068676.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000038997,HOXC4,100486039.0,Homeobox,ENSXETP00000080799.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000022176,,100485062.0,zf-C2H2,ENSXETP00000047993.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000004715,klf5,100489339.0,zf-C2H2,ENSXETP00000010233.4;ENSXETP00000097243.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000023427,neurod6,779726.0,bHLH,ENSXETP00000050601.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000005812,nfatc3,100216091.0,RHD,ENSXETP00000012789.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000009957,lhx9,100489035.0,Homeobox,ENSXETP00000065558.1;ENSXETP00000021944.4;ENSXETP00000101134.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020167,tox,100488835.0,HMG,ENSXETP00000043496.4;ENSXETP00000088332.1;ENSXETP00000070927.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000030981,helt,100486939.0,bHLH,ENSXETP00000062321.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000024263,,,zf-C2H2,ENSXETP00000033068.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016948,esrrgr,100488364.0,ESR-like,ENSXETP00000036929.3;ENSXETP00000067969.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000041334,,,zf-C2H2,ENSXETP00000092831.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000020879,foxh1,549838.0,Fork_head,ENSXETP00000045081.2;ENSXETP00000087603.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000039398,nkx2-8,394548.0,Homeobox,ENSXETP00000075490.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000000422,tulp1,549236.0,Tub,ENSXETP00000000899.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000008953,tada2a,549405.0,MYB,ENSXETP00000072514.1;ENSXETP00000080309.1;ENSXETP00000066952.1;ENSXETP00000019612.3;ENSXETP00000069959.1;ENSXETP00000082190.1;ENSXETP00000065140.1;ENSXETP00000064873.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000026796,ventx2.2,100494704.0,Homeobox,ENSXETP00000056262.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000038280,barx2,100488405.0,Homeobox,ENSXETP00000069411.1;ENSXETP00000101537.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000013053,gatad2a,549596.0,zf-GATA,ENSXETP00000028597.4;ENSXETP00000062129.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000034415,ipp,101732550.0,zf-C2H2,ENSXETP00000070712.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040916,ocstamp,100487406.0,Homeobox,ENSXETP00000085690.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000018511,srf,100497353.0,SRF,ENSXETP00000040076.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000019874,znf276,100486887.0,zf-C2H2,ENSXETP00000042986.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000033932,dmp1,594936.0,TSC22,ENSXETP00000060152.2;ENSXETP00000101049.1;ENSXETP00000078175.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000037850,znf852,733842.0,zf-C2H2,ENSXETP00000095113.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016586,irf1,448320.0,IRF,ENSXETP00000036165.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000040218,arhgap30,100498251.0,Homeobox,ENSXETP00000092127.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035809,esr10,100337645.0,bHLH,ENSXETP00000064840.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000009559,ikzf5,550109.0,zf-C2H2,ENSXETP00000036317.3;ENSXETP00000021087.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000000172,maf,,TF_bZIP,ENSXETP00000000359.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000035101,,100487768.0,zf-C2H2,ENSXETP00000070281.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000031592,trh,100497720.0,zf-C2H2,ENSXETP00000044934.4;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000021448,csde1,595092.0,CSD,ENSXETP00000067638.1;ENSXETP00000091374.1;ENSXETP00000084664.1;ENSXETP00000062842.2;ENSXETP00000094676.1;ENSXETP00000067278.1;ENSXETP00000076264.1;ENSXETP00000046371.3;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000037326,znf397,100490776.0,zf-C2H2,ENSXETP00000074616.1;ENSXETP00000094115.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000033098,ZNF366,100491828.0,zf-C2H2,ENSXETP00000060816.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000016100,tcf7,395061.0,HMG,ENSXETP00000035132.4;ENSXETP00000075835.1;ENSXETP00000101413.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000013589,tcf3,100101779.0,bHLH,ENSXETP00000036113.4;ENSXETP00000071894.1;ENSXETP00000069528.1;ENSXETP00000075536.1;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000012050,prdm16,100485690.0,zf-C2H2,ENSXETP00000074140.1;ENSXETP00000093927.1;ENSXETP00000026324.5;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
ENSXETG00000009083,hes7.2,100496131.0,bHLH,ENSXETP00000063605.2;,Xenopus_tropicalis,frog,main6,4000000.0,1500,150,AnimalTFDB4.0,TF
