DeepPhase_rnk	DeepPhase_single	PLAAC_NLLR	PLAAC_rnk	PScore_rnk	PScore_single	accession	catGRANULE_rnk	catGRANULE_single	species
		-0.269	0.43081631451945146	0.47621164962205426	0.77	Q9R0B9	0.9330048105127302	1.13605	Mus_musculus
		0.138	0.9703960920487317	0.9751635647589405	4.97	Q9DBR0	0.9778247096092925	1.55884	Mus_musculus
		-0.373	0.1653816726502266	0.13307501746808106	-0.43	O55042	0.9599906136336971	1.32329	Mus_musculus
		-0.326	0.26831852157024305	0.05024455313472655	-0.95	Q9CYN2	0.6899565880558489	0.544967	Mus_musculus
		-0.114	0.808486845977282	0.4925363653687353	0.82	P57724	0.515311510031679	0.270172	Mus_musculus
		0.146	0.9721028779942322	0.4857396938321794	0.8	P54823	0.6736477766044819	0.518439	Mus_musculus
		-0.176	0.6878935907245012	0.20510703169662708	-0.12	P00683	0.13944620438812624	-0.543955	Mus_musculus
		0.005	0.9233123418280266	0.4055770818776599	0.55	Q9ERR8	0.20884665024052565	-0.304983	Mus_musculus
		-0.36	0.19004178682832087	nan	nan	P16045	0.40889358207204035	0.101427	Mus_musculus
		-0.202	0.6257430404331705	0.38220161341548625	0.47	Q6EJB6	0.7602956705385427	0.663416	Mus_musculus
		-0.26	0.458831145900771	0.3104236803658769	0.23	Q02566	0.9330048105127302	1.13605	Mus_musculus
		0.277	0.9883467718203754	0.9587753287175252	4.25	Q8C2Q3	0.8343892995424147	0.813179	Mus_musculus
		-0.148	0.7459831675592961	0.2538270977577336	0.05	P37804	0.8902968438343306	0.965557	Mus_musculus
		-0.288	0.37696427520452	0.457917804738614	0.71	Q1HFZ0	0.7272087293206617	0.607075	Mus_musculus
		-0.246	0.5018539226649402	0.6265006669630947	1.29	A2A8L1	0.9806992842895694	1.62149	Mus_musculus
		-0.386	0.14113354128656347	0.6620085117194944	1.44	Q6A028	0.5690484571160389	0.352519	Mus_musculus
		-0.008	0.9148961214760756	0.8530775582798704	2.55	O88573	0.804822245688138	0.748883	Mus_musculus
		-0.38	0.15184509446177388	0.37724703042622115	0.45	P70124	0.4953068168485275	0.240213	Mus_musculus
		-0.657	0.004237537519863457	nan	nan	P49962	0.013082248034729555	-1.65192	Mus_musculus
		nan	nan	nan	nan	P62947	0.021236653760413	-1.4408	Mus_musculus
		-0.208	0.6089105997292684	0.5201676935780982	0.91	Q9WUB3	0.8031209667957292	0.74573	Mus_musculus
		-0.42	0.09269613324701312	0.6211649622054246	1.27	Q9DBU3	0.727971371582776	0.608235	Mus_musculus
		-0.257	0.4669530928138426	0.08721336467001208	-0.68	P10852	0.7274433884782353	0.607434	Mus_musculus
		-0.172	0.6963098110764523	0.9032585911198628	3.12	Q9WUU8	0.6094098322187024	0.415068	Mus_musculus
		-0.31	0.31251839208993	0.24391793177920346	0.02	Q3THE2	0.43388478235363137	0.14336	Mus_musculus
		-0.316	0.2950974045082691	0.4281267865082894	0.62	P13439	0.5855919277249795	0.378378	Mus_musculus
		-0.169	0.7037255017362133	0.791907514450867	2.1	Q8C570	0.5890531502991905	0.384063	Mus_musculus
		-0.142	0.7569889941733859	0.5620910881026489	1.05	Q68FE9	0.788924087762525	0.714415	Mus_musculus
		-0.187	0.663233476546407	0.24760210887378517	0.03	Q9CR16	0.9476123430716884	1.22042	Mus_musculus
		-0.262	0.45165087399211346	0.30699358445023184	0.22	Q99N89	0.6847940865892291	0.53644	Mus_musculus
		-0.341	0.23100464952033428	0.13504414660484024	-0.42	Q9CY16	0.4043177284993547	0.0953991	Mus_musculus
		-0.242	0.5136837149078924	0.35844502318490756	0.39	Q5RJG1	0.7571864367006922	0.658499	Mus_musculus
		-0.206	0.6143252310046495	0.29333672108238584	0.18	Q0VEE6	0.7506159802886307	0.645839	Mus_musculus
		-0.041	0.8911776823023954	0.7664358762624659	1.95	Q01853	0.9061363369705503	1.02136	Mus_musculus
		0.118	0.9656288623388853	0.5961379660801626	1.18	Q3US41	0.652997770738003	0.484347	Mus_musculus
		-0.215	0.590783355894297	0.5265832433462492	0.93	Q80UK8	0.2402909773553913	-0.230608	Mus_musculus
		-0.23	0.5470543228768171	0.7443308136949756	1.83	Q920A7	0.9734248504047871	1.48352	Mus_musculus
		-0.263	0.4485904302277676	0.8438671155434161	2.48	Q61879	0.905373694708436	1.01884	Mus_musculus
		-0.125	0.7898299099523277	0.6727434415295687	1.49	Q8CH02	0.8726974070163088	0.915734	Mus_musculus
		-0.332	0.2528397386851863	0.28990662516674076	0.17	Q9CWH5	0.7621142790097384	0.665801	Mus_musculus
		-0.277	0.40998175504678946	0.12881915772089184	-0.45	Q91WC1	0.42443975126129296	0.128348	Mus_musculus
		-0.352	0.20657995409334354	0.6162738995108937	1.25	Q99MD9	0.89510735656459	0.980373	Mus_musculus
		0.054	0.9472661997528103	0.9857714539795465	5.78	Q4VAA2	0.9933122140091517	2.33837	Mus_musculus
		-0.172	0.6963098110764523	0.4925363653687353	0.82	O35643	0.41434940748562715	0.111097	Mus_musculus
		-0.04	0.8917662291801542	0.9867877786952931	5.91	Q0VBL3	0.9850404787046815	1.73762	Mus_musculus
		-0.218	0.5811900417868283	0.447309915518008	0.68	Q61699	0.8413117446908366	0.830348	Mus_musculus
		-0.357	0.19622152904478843	0.08721336467001208	-0.68	Q9D4P0	0.10436466033086941	-0.705888	Mus_musculus
		-0.238	0.5236890118297922	0.791907514450867	2.1	Q14B71	0.8665376041300011	0.896425	Mus_musculus
		-0.135	0.771820375492908	0.6265006669630947	1.29	P21956	0.7793617270913997	0.695793	Mus_musculus
		-0.232	0.5418751103525395	0.8270342374388617	2.35	Q69ZN7	0.9479056670186554	1.2217	Mus_musculus
		0.182	0.9788711670884586	0.8749285396684241	2.77	Q9EPU0	0.9039657397629942	1.01476	Mus_musculus
		-0.156	0.7303866752986875	0.4541065870545639	0.7	Q8BLM0	0.23864836325237593	-0.235557	Mus_musculus
		-0.449	0.06232711435465835	nan	nan	Q6ZWY3	0.054910242872228086	-1.02072	Mus_musculus
		-0.324	0.27385086222117594	0.22556056660102902	-0.04	Q8BUI3	0.44168719934295436	0.155775	Mus_musculus
		-0.616	0.0072391265964334055	0.048148383408499015	-0.97	P23198	0.6755837146544644	0.521428	Mus_musculus
		-0.149	0.7446883644282267	0.6190052721844629	1.26	Q62261	0.8498768039422738	0.848938	Mus_musculus
		-0.408	0.1069978223765523	0.29975227085053674	0.2	Q9DCI9	0.13422503813211312	-0.567592	Mus_musculus
		-0.29	0.37090224236360425	nan	nan	Q9CQX8	0.08928780945676405	-0.78781	Mus_musculus
		-0.214	0.5933729621564358	0.12881915772089184	-0.45	Q64152	0.863193711134577	0.887686	Mus_musculus
		-0.446	0.06485786592902125	0.4144699231404434	0.58	Q8VI84	0.5191247213422504	0.275939	Mus_musculus
		-0.293	0.3613089282561356	nan	nan	Q60876	0.21559310102076734	-0.288076	Mus_musculus
		-0.29	0.37090224236360425	0.4281267865082894	0.62	Q9WUM3	0.5870585474598147	0.380665	Mus_musculus
		-0.139	0.762874462950974	0.896144318109636	3.03	Q80YR4	0.7868121553443623	0.710576	Mus_musculus
		-0.304	0.329880524983815	0.6653750873404053	1.46	A2AUU0	0.45793734600492786	0.184476	Mus_musculus
		-0.128	0.7842387146136189	0.5756844311757606	1.1	Q8K0D5	0.9224451484219172	1.08624	Mus_musculus
		0.126	0.967747631098817	0.928349107539859	3.5	Q80U70	0.9485509797019829	1.22588	Mus_musculus
		-0.271	0.4256959566829498	0.6874801499078955	1.55	Q8C0D5	0.7744338847823536	0.687968	Mus_musculus
		-0.272	0.42263551291860396	0.07901924664930446	-0.73	Q6PB66	0.6194415112049748	0.431681	Mus_musculus
		-0.222	0.5704784886116179	0.223273835990599	-0.05	Q99JT1	0.5388360905784348	0.307858	Mus_musculus
		-0.393	0.12948031310693897	0.06987232420758432	-0.79	P05132	0.7705620086823888	0.682561	Mus_musculus
		-0.064	0.8718733447119063	0.8675601854792606	2.69	O88491	0.9647424615745629	1.37572	Mus_musculus
		-0.063	0.8728738744040963	0.8018166804293972	2.16	Q8BYK8	0.9681450193593805	1.41037	Mus_musculus
		0.329	0.992054617150256	0.9841199263164581	5.57	Q8K0V4	0.855097970198287	0.862774	Mus_musculus
		-0.285	0.3865575893119887	0.5961379660801626	1.18	Q9D554	0.808576792209316	0.756071	Mus_musculus
		-0.273	0.4196927785298099	0.6638506002667852	1.45	Q80VL1	0.6200868238883023	0.432318	Mus_musculus
		-0.051	0.8827026072626685	0.9919964428634949	6.6	B1AY13	0.8333919981227267	0.810941	Mus_musculus
		-0.022	0.9064210464363487	0.7614177729784666	1.92	O55112	0.7155931010207673	0.588583	Mus_musculus
		-0.36	0.19004178682832087	0.2368036587689767	0.0	P27659	0.9517775431186202	1.24868	Mus_musculus
		-0.19	0.6561120593255253	0.6727434415295687	1.49	O08539	0.6971723571512378	0.556337	Mus_musculus
		-0.416	0.09616855982579012	0.24391793177920346	0.02	Q8VHZ7	0.4432124838671829	0.157654	Mus_musculus
		0.19	0.9796951327173209	0.7901289461983103	2.09	Q60520	0.8153232429895577	0.769841	Mus_musculus
		-0.557	0.015007945382849743	nan	nan	Q8VC85	0.28235363135046343	-0.134032	Mus_musculus
		-0.396	0.1249485021481961	0.2826017912723115	0.15	Q91WQ3	0.7861081778716414	0.709743	Mus_musculus
		-0.117	0.803543052204108	0.49952359778949373	0.84	Q8VCD5	0.7023348586178576	0.563655	Mus_musculus
		-0.311	0.3093402389500324	0.8758178237947024	2.78	Q9QYZ3	0.3899448550979702	0.0703242	Mus_musculus
		0.356	0.9937025484079807	0.9794829448008638	5.19	P97384	0.9565880558488795	1.29824	Mus_musculus
		0.18	0.9783414748984757	0.9946007749475958	7.35	Q8QZY9	0.9543001290625367	1.27379	Mus_musculus
		0.035	0.9393796715908422	0.9928857269897733	6.82	Q80WS3	0.9948374985333802	2.64507	Mus_musculus
		-0.407	0.10876346300982874	0.01518135044146605	-1.48	Q9DB28	0.15252845242285581	-0.493102	Mus_musculus
		-0.448	0.06326878935907244	nan	nan	Q9CXU9	0.5739762994250851	0.360671	Mus_musculus
		-0.356	0.19875228061915132	0.4541065870545639	0.7	Q8BTN6	0.5300363721694239	0.29381	Mus_musculus
		0.305	0.9899358483903243	0.8774693514577908	2.8	Q9R1C7	0.8392584770620674	0.825447	Mus_musculus
		-0.258	0.4639515037372727	0.20224861843358954	-0.13	E9PW74	0.4144080722750205	0.111147	Mus_musculus
		-0.555	0.015596492260608557	0.8714349234580449	2.73	Q99L28	0.5858852516719465	0.378934	Mus_musculus
		-0.388	0.13754340533223472	0.41751889728768343	0.59	Q9JI13	0.8921741170949197	0.971519	Mus_musculus
		-0.04	0.8917662291801542	0.5782252429651273	1.11	Q8CHC8	0.6825061598028863	0.532781	Mus_musculus
		-0.176	0.6878935907245012	0.6924982531918948	1.57	O88554	0.8792091986389768	0.934536	Mus_musculus
		-0.674	0.0036489906421046437	nan	nan	Q9CR80	0.38255309163440104	0.058971	Mus_musculus
		-0.299	0.34435877817668176	0.1741091278663533	-0.24	Q8VI94	0.31491258946380385	-0.0679229	Mus_musculus
		-0.143	0.7552233535401095	0.28679413072476656	0.16	Q9D0D3	0.669599906136337	0.511088	Mus_musculus
		-0.548	0.01695015007945383	nan	nan	Q9CQE3	0.07667487973718175	-0.862153	Mus_musculus
		-0.276	0.4121593784944971	0.46446039509623327	0.73	Q8CFF0	0.5510383667722633	0.326072	Mus_musculus
		0.305	0.9899358483903243	0.9963793432001524	8.3	O35737	0.9931362196409715	2.32743	Mus_musculus
		-0.512	0.026778882938026015	0.19195833068665438	-0.17	P70122	0.4603426023700575	0.18794	Mus_musculus
		-0.211	0.6017303278206109	0.5368735310931843	0.96	P47915	0.7001055966209081	0.560829	Mus_musculus
		-0.171	0.6989582720263668	0.41751889728768343	0.59	P97499	0.7742578904141734	0.687919	Mus_musculus
		-0.312	0.3061032311223589	0.15600584386711555	-0.32	Q924T2	0.4409832218702335	0.154795	Mus_musculus
		-0.188	0.6612912718498029	0.4281267865082894	0.62	Q5SW19	0.7917986624428018	0.722387	Mus_musculus
		-0.374	0.1624977929492084	0.07146033157593851	-0.78	O35963	0.11856153936407368	-0.640138	Mus_musculus
		-0.241	0.5164498852333589	0.909801181477482	3.21	Q9D9Z1	0.3233603191364543	-0.0505909	Mus_musculus
		-0.154	0.7348007768818786	0.41751889728768343	0.59	Q9D2Q2	0.7176463686495366	0.59203	Mus_musculus
		-0.278	0.40768642222353013	0.7008194118020707	1.61	Q8BLG0	0.9024404552387657	1.00824	Mus_musculus
		0.169	0.9763992702018716	0.9946007749475958	7.35	Q569Z6	0.9941335210606594	2.46911	Mus_musculus
		-0.45	0.061267729974692486	nan	nan	Q9CQZ5	0.06482459227971371	-0.945791	Mus_musculus
		0.369	0.9943499499735154	0.9907260369688116	6.4	Q3UHK8	0.9922562478000704	2.21774	Mus_musculus
		0.364	0.994055676534636	0.999618878231595	14.72	P49312	0.9971254253197231	3.86995	Mus_musculus
		-0.626	0.006297451592019304	nan	nan	P10639	0.07080840079784113	-0.90077	Mus_musculus
		-0.199	0.6343946795362251	0.7047576700755892	1.63	Q76KJ5	0.7079666783996246	0.572427	Mus_musculus
		-0.241	0.5164498852333589	0.5509750365241695	1.01	Q9D416	0.28839610465798426	-0.120964	Mus_musculus
		-0.24	0.5193926196221529	0.22047894302229562	-0.06	Q99M01	0.4799366420274551	0.216478	Mus_musculus
		-0.19	0.6561120593255253	0.6727434415295687	1.49	Q7TT37	0.6300011732957879	0.448556	Mus_musculus
		-0.421	0.09163674886704726	0.024455313472654512	-1.28	Q9CSU0	0.3627830576088232	0.0237518	Mus_musculus
		0.203	0.981637337413925	0.9960617417264817	8.14	Q00PI9	0.9859204505455825	1.7722	Mus_musculus
		-0.383	0.14678359131304808	0.14539795464650956	-0.37	P57784	0.7833509327701513	0.70432	Mus_musculus
		-0.134	0.7736448708139604	0.9263164581083656	3.47	P59598	0.9486683092807697	1.22658	Mus_musculus
		-0.244	0.5073862633158731	0.7421076033792797	1.82	Q9DBC3	0.8782118972192889	0.931808	Mus_musculus
		-0.4	0.11876875993172856	0.5854030362700883	1.14	Q80Y44	0.8491141616801595	0.847174	Mus_musculus
		-0.358	0.19445588841151198	0.017976243409769423	-1.4	Q9CZB0	0.1167429308928781	-0.649449	Mus_musculus
		-0.325	0.27055499970572655	0.5509750365241695	1.01	G5E8B9	0.8013023583245337	0.741499	Mus_musculus
		0.256	0.9867576952504267	0.9392110779394016	3.72	Q9R0I7	0.8047635808987446	0.748785	Mus_musculus
		-0.185	0.6672355953151669	0.3283999237756463	0.29	Q99MR8	0.8257655755015839	0.79111	Mus_musculus
		-0.29	0.37090224236360425	0.5540875309661437	1.02	Q9Z2Z6	0.7033321600375455	0.56537	Mus_musculus
		-0.21	0.6044964981460773	0.6289144381629931	1.3	Q14CH7	0.7561891352810043	0.656212	Mus_musculus
		-0.284	0.3900888705785416	0.3618115988058185	0.4	Q9Z2D7	0.833861316437874	0.811971	Mus_musculus
		-0.508	0.02883879701018186	0.35844502318490756	0.39	P14131	0.6734131174469083	0.518112	Mus_musculus
		0.336	0.9928197280913424	0.9695102585275995	4.66	O55201	0.9716649067229849	1.4565	Mus_musculus
		-0.204	0.6206815372844448	0.37464269834212033	0.44	Q9D0C4	0.46855567288513433	0.20024	Mus_musculus
		-0.005	0.9170148902360074	0.9449914247602109	3.88	Q8BZ32	0.8982165904024405	0.990583	Mus_musculus
		-0.409	0.10534989111882762	0.017086959283491077	-1.42	Q9D8B3	0.6681919511908953	0.509193	Mus_musculus
		-0.194	0.6475781295980225	0.7572889538207457	1.9	Q6DYE8	0.6294145254018538	0.447853	Mus_musculus
		-0.114	0.808486845977282	0.8833132185733342	2.87	Q3UKC1	0.5956822715006453	0.393995	Mus_musculus
		-0.323	0.27649932317109055	0.16261195451946897	-0.29	Q9QZM2	0.46098791505338493	0.188724	Mus_musculus
		-0.036	0.8948855276322759	0.8491393000063521	2.52	A2A5E6	0.6693065821893699	0.510859	Mus_musculus
		-0.533	0.020893414160437877	0.2283554595693324	-0.03	P97822	0.8793265282177637	0.935075	Mus_musculus
		-0.087	0.8460949914660703	0.3921107793940164	0.5	Q9WVP6	0.2869294849231491	-0.124199	Mus_musculus
		-0.209	0.6069683950326643	0.6242139363526646	1.28	Q60597	0.6355743282881614	0.456119	Mus_musculus
		0.111	0.9637455123300571	0.9930127675792416	6.85	O88291	0.9899683210137276	1.97308	Mus_musculus
		-0.336	0.24354069801659703	0.2538270977577336	0.05	Q99KK2	0.8649536548163792	0.893289	Mus_musculus
		-0.217	0.5846036136778294	0.43428825509750363	0.64	Q8CHK4	0.6646133990378974	0.503557	Mus_musculus
		-0.319	0.2882702607262668	0.029092294988248744	-1.21	Q9QZV9	0.06001407954945442	-0.983624	Mus_musculus
		0.069	0.9515625919604497	0.9071968493933812	3.18	P42669	0.992490906957644	2.2402	Mus_musculus
		-0.081	0.852686716496969	0.4443879819602363	0.67	Q8R0K4	0.8096327584183973	0.758309	Mus_musculus
		-0.154	0.7348007768818786	0.7283872197166995	1.75	Q6PDN3	0.9644491376275959	1.36948	Mus_musculus
		-0.444	0.0669177800011771	0.07749475957568443	-0.74	Q8JZM0	0.5669951894872698	0.349857	Mus_musculus
		0.175	0.9773997998940616	0.9989201549895191	12.32	Q80W00	0.9941921858500528	2.47009	Mus_musculus
		-0.065	0.8708139603319405	0.9700819411802071	4.69	Q9JKS5	0.982811216707732	1.68629	Mus_musculus
		-0.558	0.014890236007297981	0.16953566664549324	-0.26	Q61686	0.7181743517540772	0.592928	Mus_musculus
		-0.396	0.1249485021481961	nan	nan	Q9D1H8	0.07403496421447847	-0.878962	Mus_musculus
		-0.079	0.8557471602613148	0.9479133583179826	3.94	Q9R1Y5	0.9532441628534554	1.26397	Mus_musculus
		-0.686	0.003001589076569949	nan	nan	Q9D2P4	0.31227267394110053	-0.0724315	Mus_musculus
		-0.504	0.030663292331234184	0.08003557136505113	-0.72	Q9D1F3	0.0897571277719113	-0.786193	Mus_musculus
		-0.117	0.803543052204108	0.9764339706536238	5.03	Q61554	0.9723102194063123	1.46572	Mus_musculus
		-0.269	0.43081631451945146	0.5450676491138919	0.99	Q9DCL4	0.3242989557667488	-0.0490391	Mus_musculus
		-0.156	0.7303866752986875	0.43428825509750363	0.64	Q3URQ0	0.3812624662677461	0.0567494	Mus_musculus
		0.047	0.9445000294273439	0.5450676491138919	0.99	Q7TPD6	0.8089874457350699	0.756806	Mus_musculus
		-0.231	0.5448178447413337	0.23095979165343328	-0.02	Q63918	0.6998709374633345	0.560404	Mus_musculus
		-0.309	0.31551998116649993	0.39751000444642065	0.52	Q9D7N3	0.4751847940865892	0.20898	Mus_musculus
		-0.264	0.44564769583897357	0.5540875309661437	1.02	Q8R1J3	0.7628769212718526	0.666765	Mus_musculus
		0.244	0.9858160202460126	0.9815155942323572	5.36	Q3TKT4	0.9622198756306465	1.35014	Mus_musculus
		0.417	0.9951739156023778	0.8925871816045227	2.99	Q8CIN6	0.3186084711955884	-0.0601799	Mus_musculus
		-0.278	0.40768642222353013	0.5509750365241695	1.01	Q91X83	0.7021001994602839	0.563345	Mus_musculus
		-0.196	0.6417515155082102	0.3283999237756463	0.29	Q8CDG5	0.7902733779185733	0.718597	Mus_musculus
		-0.223	0.5678300276617032	0.6242139363526646	1.28	O70338	0.8518714067816496	0.853675	Mus_musculus
		-0.175	0.6902477782355365	0.43765483071841454	0.65	Q9QYS9	0.33251202628182563	-0.0331773	Mus_musculus
		-0.21	0.6044964981460773	0.4112303881090008	0.57	Q99K01	0.7094919629238531	0.576005	Mus_musculus
		-0.379	0.15361073509505033	0.4925363653687353	0.82	P10711	0.39223278188431304	0.074212	Mus_musculus
		-0.216	0.5878994761932788	0.6508924601410151	1.39	P57776	0.5672885134342368	0.350118	Mus_musculus
		-0.128	0.7842387146136189	0.7708187765991235	1.98	Q9ESZ8	0.8167898627243928	0.772717	Mus_musculus
		-0.107	0.8191395444647166	0.9439115797497301	3.85	Q8BK67	0.9757127771911299	1.5183	Mus_musculus
		-0.376	0.1590253663704314	0.11878295115289335	-0.5	Q8BG17	0.5751495952129532	0.362419	Mus_musculus
		-0.385	0.1429580366076158	0.09267611001715048	-0.64	Q8R323	0.12425202393523407	-0.610211	Mus_musculus
		-0.483	0.04108057206756518	nan	nan	P62852	0.9176346356916578	1.06635	Mus_musculus
		-0.533	0.020893414160437877	0.2697071714412755	0.11	P30681	0.957820016426141	1.30916	Mus_musculus
		-0.053	0.8805838385027367	0.5961379660801626	1.18	P42128	0.3982752551918339	0.0852711	Mus_musculus
		-0.054	0.8800541463127538	0.8925871816045227	2.99	Q9WU42	0.9368180218233016	1.15874	Mus_musculus
		-0.154	0.7348007768818786	0.1206250397001842	-0.49	P12815	0.8158512260940983	0.77123	Mus_musculus
		-0.275	0.4152198222588429	0.2697071714412755	0.11	Q3U1J4	0.8538660096210254	0.859785	Mus_musculus
		-0.267	0.4372903301747984	0.7887950200088928	2.08	Q60598	0.9903789745394814	2.01531	Mus_musculus
		-0.355	0.2006356306279795	0.2538270977577336	0.05	Q8BGV0	0.5756775783174939	0.362762	Mus_musculus
		-0.075	0.8604555352833854	0.8972241631201169	3.04	Q61191	0.619910829520122	0.432285	Mus_musculus
		-0.414	0.09864045671237714	0.447309915518008	0.68	P62242	0.9440337909186906	1.19545	Mus_musculus
		-0.184	0.669177800011771	0.3851870672679921	0.48	Q922U1	0.8041182682154171	0.747985	Mus_musculus
		-0.104	0.8242010476134424	0.5422092358508543	0.98	B2RRF6	0.8543939927255662	0.861042	Mus_musculus
		-0.43	0.08174916132069919	0.3371657244489614	0.32	O35292	0.06101138096914232	-0.977955	Mus_musculus
		-0.195	0.6445176858336766	0.7677698024518834	1.96	P40694	0.7556611521764637	0.654791	Mus_musculus
		-0.148	0.7459831675592961	0.2538270977577336	0.05	Q61655	0.4468497008095741	0.165037	Mus_musculus
		-0.186	0.665175681243011	0.4925363653687353	0.82	P68372	0.6729437991317612	0.517426	Mus_musculus
		-0.232	0.5418751103525395	0.3672108238582227	0.42	Q60931	0.9718995658805585	1.4592	Mus_musculus
		-0.365	0.17962450709198988	0.39751000444642065	0.52	Q8CCJ3	0.7565411240173647	0.65711	Mus_musculus
		-0.038	0.8932964510623271	0.6963729911706791	1.59	D3Z4R1	0.8415464038484102	0.830528	Mus_musculus
		-0.117	0.803543052204108	0.6508924601410151	1.39	Q8CIE4	0.7950838906488326	0.730195	Mus_musculus
		-0.216	0.5878994761932788	0.6924982531918948	1.57	Q91YR5	0.6190895224686144	0.430685	Mus_musculus
		0.106	0.9621564357601083	0.9531855427809185	4.11	Q99M28	0.9192772497946733	1.075	Mus_musculus
		-0.445	0.06550526749455594	0.3168392301340278	0.25	Q9CXE0	0.7788924087762525	0.69509	Mus_musculus
		-0.364	0.1820964039785769	0.07590675220733024	-0.75	Q9Z0P5	0.5049278423090461	0.254114	Mus_musculus
		-0.268	0.4336413395326938	0.7443308136949756	1.83	Q5ND52	0.5732136571629708	0.359593	Mus_musculus
		-0.116	0.8052498381496086	0.5782252429651273	1.11	Q8K4L0	0.9524228558019476	1.25514	Mus_musculus
		-0.425	0.08686951915720087	0.24004319380041925	0.01	Q8BYB9	0.3338026516484806	-0.0310701	Mus_musculus
		-0.283	0.3931493143428874	0.3797243219208537	0.46	Q9D0F1	0.7277953772145958	0.608055	Mus_musculus
		-0.278	0.40768642222353013	nan	nan	P61971	0.09304235597794204	-0.764271	Mus_musculus
		-0.148	0.7459831675592961	0.9753541256431429	4.98	Q02248	0.5564355273964566	0.333162	Mus_musculus
		-0.28	0.402271790948149	0.7067267992123484	1.64	Q8CDG1	0.6687199342954359	0.510026	Mus_musculus
		0.053	0.9470896356894827	0.7765991234199326	2.01	Q8BMK4	0.7996010794321249	0.738232	Mus_musculus
		0.322	0.9914660702724972	0.912405513561583	3.24	Q80U58	0.9369353514020885	1.1599	Mus_musculus
		-0.209	0.6069683950326643	0.47621164962205426	0.77	Q8CHW4	0.6840901091165082	0.535134	Mus_musculus
		0.012	0.9273733152845625	0.24391793177920346	0.02	Q9CQI7	0.6762290273377919	0.522098	Mus_musculus
		-0.07	0.8659290212465423	0.7814266658197294	2.04	B1AQJ2	0.9172239821659041	1.06535	Mus_musculus
		-0.372	0.16708845859572716	0.4730356348853459	0.76	Q7TMF3	0.4948961633227737	0.239658	Mus_musculus
		-0.228	0.5527632275910777	0.6048402464587436	1.21	Q6P4T2	0.8213070515076851	0.783645	Mus_musculus
		0.339	0.993055146842446	0.9851997713269389	5.72	Q3TLH4	0.9619852164730729	1.34766	Mus_musculus
		-0.45	0.061267729974692486	0.18103283999237757	-0.21	Q9D6Z0	0.2606476592749032	-0.185097	Mus_musculus
		-0.184	0.669177800011771	0.7935590421139554	2.11	Q5SVL6	0.9103602018068755	1.03642	Mus_musculus
		-0.154	0.7348007768818786	0.7664358762624659	1.95	Q8R2M2	0.9498416050686378	1.2365	Mus_musculus
		-0.072	0.864045671237714	0.9032585911198628	3.12	O88974	0.9491376275959169	1.22986	Mus_musculus
		-0.122	0.7950091224766053	0.802896525439878	2.17	B1AZI6	0.9409832218702335	1.17971	Mus_musculus
		-0.377	0.15702430698605144	0.0518960807978149	-0.93	Q8R023	0.1583949313621964	-0.471066	Mus_musculus
		-0.217	0.5846036136778294	0.5201676935780982	0.91	Q9DCD2	0.4165200046931832	0.114446	Mus_musculus
		-0.391	0.13289388499794008	0.13307501746808106	-0.43	P51410	0.6402088466502405	0.463372	Mus_musculus
		-0.373	0.1653816726502266	0.46446039509623327	0.73	Q3TQI7	0.7106065939223278	0.577671	Mus_musculus
		-0.481	0.04249308457418633	0.388553642888903	0.49	Q05CL8	0.8812624662677461	0.93973	Mus_musculus
		-0.418	0.09457948325584133	nan	nan	Q9DB42	0.29009738355039305	-0.118481	Mus_musculus
		-0.389	0.13583661938673416	0.1036016007114273	-0.58	Q8CHR9	0.1282998944033791	-0.590429	Mus_musculus
		0.053	0.9470896356894827	0.7999745918821063	2.15	Q69ZR2	0.9382259767687434	1.16527	Mus_musculus
		-0.299	0.34435877817668176	0.5422092358508543	0.98	Q80W37	0.4490202980171301	0.169121	Mus_musculus
		-0.327	0.2651992231181214	0.6190052721844629	1.26	Q5XJY5	0.7253314560600728	0.603563	Mus_musculus
		-0.115	0.8067212053440056	0.8833132185733342	2.87	Q8R149	0.9585826586882553	1.31347	Mus_musculus
		-0.018	0.9090106526984875	0.9626500666963095	4.39	E9PZM4	0.9856271265986155	1.75788	Mus_musculus
		-0.209	0.6069683950326643	0.9830400813059773	5.49	Q9CY58	0.9955414760061011	2.8	Mus_musculus
		-0.469	0.049084809605085045	0.07749475957568443	-0.74	Q9CQ06	0.36829754781180335	0.0339614	Mus_musculus
		-0.251	0.4853157553999176	0.28679413072476656	0.16	Q9WTM5	0.5919863897688608	0.388931	Mus_musculus
		-0.025	0.9040668589253134	0.928349107539859	3.5	Q5SS00	0.9317728499354687	1.13244	Mus_musculus
		-0.385	0.1429580366076158	0.29663977640856254	0.19	P30275	0.7262114279009738	0.60549	Mus_musculus
		-0.304	0.329880524983815	0.5854030362700883	1.14	Q60864	0.6965270444679104	0.555406	Mus_musculus
		-0.094	0.8388558648696368	0.3921107793940164	0.5	Q75N62	0.9198052328992139	1.07672	Mus_musculus
		-0.214	0.5933729621564358	0.8406275805119736	2.45	Q9EQM6	0.9290156048339786	1.11761	Mus_musculus
		-0.128	0.7842387146136189	0.5509750365241695	1.01	Q91WA6	0.20890531502991905	-0.304852	Mus_musculus
		-0.377	0.15702430698605144	0.15600584386711555	-0.32	Q9CPY0	0.23993898861903085	-0.231588	Mus_musculus
		-0.438	0.07250897533988582	nan	nan	P62984	0.2859321835034612	-0.1266	Mus_musculus
